isbn_13,author
9780060987530,['Gregory Maguire']
9783426615360,['Nick Hornby']
9781442468350,['Cassandra Clare']
9781905294720,['Cornelia Funke']
9780553293390,['Isaac Asimov']
9780486452430,['Thomas Hardy']
9780345335650,['David Eddings']
9780374529540,['Shirley Jackson']
9780545060510,['Margaret Peterson Haddix']
9780061668040,['Aprilynne Pike']
9780316910330,['Cecily von Ziegesar']
9780553271980,['Frederick Forsyth']
9781400067690,['Elizabeth Strout']
,['Yuval Noah Harari']
9781301716720,['M. Leighton']
9780517053610,['William Shakespeare']
9780061054880,['Ursula K. Le Guin']
9781400031570,"['Henning Mankell', 'Steven T. Murray']"
9780385528050,['John Grisham']
9780425192030,['Dean Koontz']
9781570425780,"['James Patterson', 'Keith David', 'Anthony Heald']"
9780142408800,['Judy Blume']
9780735221090,['Shari Lapena']
9780061996180,['Cynthia Hand']
9780316246620,['Ann Leckie']
9780765340740,['Terry Goodkind']
9781616149990,['Allen Eskens']
9781595547160,['Eric Wilson']
9780140273340,['Jack Higgins']
9780425201370,['Laurell K. Hamilton']
9780978970760,['David Wong']
9780345409460,"['Carl Sagan', 'Ann Druyan']"
9781906427140,['Lucy Christopher']
,['Stanisław Lem']
9781573225120,['Elizabeth Wurtzel']
9780805080490,['Lloyd Alexander']
9780525949700,['Daniel J. Levitin']
9780062294370,['Mitch Albom']
9780312426810,['Augusten Burroughs']
9781400065750,['Anna Quindlen']
9781579126250,['Agatha Christie']
9780310902710,['Anonymous']
9780451235850,['J.R. Ward']
9780380800830,['Julia Quinn']
9780786930710,"['Margaret Weis', 'Tracy Hickman']"
9780375508330,['Lorraine Hansberry']
9780425184230,['Tom Clancy']
9781607066930,"['Brian K. Vaughan', 'Fiona Staples']"
9780440241010,['Lee Child']
9780375701210,"['Jean-Dominique Bauby', 'Jeremy Leggatt']"
9780805096670,"[""Bill O'Reilly"", 'Martin Dugard']"
9780767919360,['Bill Bryson']
9780312595680,['Chevy Stevens']
9780006551810,['Frank McCourt']
9781400032050,['Charles C. Mann']
9781250060560,['Marissa Meyer']
9780679763310,['Kay Redfield Jamison']
9781591451880,['Sarah  Young']
9780451218600,['Edward Albee']
9780156032970,"['Umberto Eco', 'William Weaver']"
9781594831120,"['James Patterson', 'Maxine Paetro']"
9780330493740,['Jacqueline Carey']
9781595551380,['Eric Metaxas']
9780345527710,['Janet Evanovich']
9780061449090,['Michael  Grant']
9780875093670,['A.W. Tozer']
9780373210370,['Julie Kagawa']
9780142004330,['Jacqueline Winspear']
9780586217830,['Raymond E. Feist']
9780385729370,['Ann Brashares']
9780552153260,['Terry Pratchett']
9780307594780,"['Stieg Larsson', 'Reg Keeland']"
,['Dot Hutchison']
9781842430350,['Tom Robbins']
9780061583220,['Jeaniene Frost']
,['R.K. Lilley']
9780316159790,['James Patterson']
9780064472780,['Meg Cabot']
9780380713810,['Bill Bryson']
9780375832990,['David Levithan']
9780061941020,['Wally Lamb']
9780316002900,['James Patterson']
9780312656260,['Alexandra Adornetto']
9780802142820,['Kiran Desai']
9780586066880,['Raymond E. Feist']
9780812969900,"['Johann Wolfgang von Goethe', 'Burton Pike']"
9780061583070,['Jeaniene Frost']
9780375759000,['Alexandra Fuller']
9780064404780,['Robin McKinley']
9780316069910,['Jonathan Safran Foer']
9780060577360,"['Angie Sage', 'Mark Zug']"
9786140105230,"['سعود السنعوسي', 'Saud Alsanousi']"
9780062026480,['Rae Carson']
9780312650090,['Ann Aguirre']
9780802714630,"['Dava Sobel', 'Neil Armstrong']"
9780751530490,['Patricia Cornwell']
9780553213480,"['Johann Wolfgang von Goethe', 'Peter Salm']"
9780684818860,['James W. Loewen']
9780553582470,['Robin Hobb']
9781600102370,"['Joe Hill', 'Gabriel Rodríguez']"
9780446363260,['Alexandra Ripley']
9780425205680,['Laurell K. Hamilton']
9780684843780,['F. Scott Fitzgerald']
9780670023320,['Blaine Harden']
9780060572990,['Kim Harrison']
9781400068330,['Curtis Sittenfeld']
9780393337130,['Sarah Thornton']
9780007246230,"['J.R.R. Tolkien', 'Christopher Tolkien', 'Alan Lee']"
9780785289080,['Dave Ramsey']
9780316058440,"['Richard Atwater', 'Florence Atwater', 'Robert Lawson']"
9780765340050,['Orson Scott Card']
,['Lev Grossman']
9780679732270,['William Faulkner']
9780064408680,"['E.B. White', 'Fred Marcellino']"
9780812993810,['George Saunders']
9780312593550,['Sherrilyn Kenyon']
9780671015210,"['Thomas J. Stanley', 'William D. Danko']"
9781423116390,['Ally Carter']
9780743244590,['Bob Dylan']
9780060920080,['Bill Bryson']
9781400067120,['Lisa See']
9780446607210,['Sidney Sheldon']
9780060885410,"['Laura Ingalls Wilder', 'Garth Williams']"
9780061053570,['Iain M. Banks']
9780440228900,"['George Selden', 'Garth Williams']"
9780787960760,['Patrick Lencioni']
9780142003170,"['William S. Burroughs', 'Oliver  Harris', 'Allen Ginsberg']"
9780140157350,"['Roger Fisher', 'William Ury', 'Bruce Patton']"
,['R.K. Lilley']
9781501110340,['Colleen Hoover']
,['Kerry Lonsdale']
,['Samantha Towle']
9781408816040,['Madeline Miller']
9781501139890,['Amy Schumer']
9780140449180,"['Krishna-Dwaipayana Vyasa', 'Simon Brodbeck', 'Juan Mascaró']"
9780143039840,"['Paul Auster', 'Art Spiegelman']"
9780439120420,['Pam Muñoz Ryan']
9780316766940,['J.D. Salinger']
9780446617680,['Candace Bushnell']
9780425209070,['Laurell K. Hamilton']
9780140449240,"['Friedrich Nietzsche', 'R.J. Hollingdale', 'Michael Tanner']"
9780440228000,['Christopher Paul Curtis']
9780876852640,['Charles Bukowski']
9780373210510,['Julie Kagawa']
9780446546940,['Dave Cullen']
9780099471430,['Anne Rice']
,['Laila Ibrahim']
9780525953720,"['Mark Owen', 'Kevin Maurer']"
9781594487020,['Laura Moriarty']
9780684193950,['Patricia Cornwell']
9780451191010,"['Richard Bachman', 'Stephen King']"
9781563890350,"['Neil Gaiman', 'Matt Wagner', 'George Pratt', 'Dick Giordano', 'Kelley Jones', 'P. Craig Russell', 'Mike Dringenberg', 'Malcolm Jones III', 'Todd Klein', 'Harlan Ellison']"
9780316013930,"['James Patterson', 'Andrew Gross']"
9781416500350,['George Eliot']
9781622660760,['Jennifer L. Armentrout']
9780375760400,['Michael Pollan']
9780316123530,"['Kami Garcia', 'Margaret Stohl']"
9781439152780,['Kate Morton']
9780751554150,['Clare Mackintosh']
9780439295790,['Robert Louis Stevenson']
9780306814260,['H.G. Bissinger']
,['Abbi Glines']
9781594561860,['Edgar Allan Poe']
9780140447900,"['Ovid', 'David Raeburn', 'Denis Feeney']"
9780452274430,['Julia Alvarez']
9780743203630,['Robert Morgan']
9780983157200,['Jennifer L. Armentrout']
9781582404110,"['Bo Hampton', 'Tracey Hampton', 'Washington Irving']"
9780451217610,['Jen Lancaster']
9780399159370,['Nora Roberts']
9780380820890,['Karin Slaughter']
9780140169300,['Wallace Stegner']
9780142501110,['Brian Jacques']
9780062072060,['Veronica Rossi']
9781594481960,['James Frey']
9780811216010,['Tennessee Williams']
9780316002870,['James Patterson']
9780553582450,['Robin Hobb']
9780446614450,['David Baldacci']
9780756402690,['Tad Williams']
9782844140590,['Marjane Satrapi']
9781589190630,['Jan Karon']
9780446563050,['Tony Hsieh']
9780142405790,['Anthony Horowitz']
9780545060420,['Gordon Korman']
9780689867040,['Holly Black']
9780515133320,['Lee Child']
9780061140980,['L.J. Smith']
,"['Colleen Hoover', 'Tarryn Fisher']"
9780062197270,['Elizabeth Haynes']
9780140079070,"['Richard Lancelyn Green', 'Ronald Knox', 'Julian Symons', 'Various']"
9780446605490,['James Patterson']
9780765344300,['Terry Goodkind']
9780060765250,['James Rollins']
9780525953500,['Harlan Coben']
9780060887390,['Sara Shepard']
9780141441160,"['E.M. Forster', 'Oliver Stallybrass', 'Pankaj Mishra']"
,['Rachel Hartman']
9780515141660,['Nora Roberts']
9780553381640,['Jean M. Auel']
9780441016390,['Jim Butcher']
9780380017610,['Erich Segal']
9780062085610,['Wendy Higgins']
9780316952670,['Herman Wouk']
,"['Stephen King', 'Jae Lee']"
9780060887190,['Bernard Cornwell']
9780887307290,['Michael E. Gerber']
9781416928170,"['James Howe', 'Deborah Howe', 'Alan Daniel']"
9780786939830,['R.A. Salvatore']
9781250006330,['Amanda Hocking']
9780525952480,"['Jussi Adler-Olsen', 'Lisa Hartford']"
9780517405090,['Gabriel García Márquez']
9781423121660,['Rick Riordan']
9780676979790,['Oliver Sacks']
9781501129740,['Stephen King']
9780060590310,['Christopher Moore']
9780743298860,['John Connolly']
9781400030030,['Bill Clinton']
9781569714030,"['Frank Miller', 'Lynn Varley']"
9780545060490,['Linda Sue Park']
9781423128200,['Ally Carter']
9780440241000,['Lee Child']
9780425212900,['Charlaine Harris']
9788203180730,"['Jo Nesbø', 'Don Bartlett']"
9780515143800,['Nora Roberts']
9780425185510,['Jodi Picoult']
9781591162210,"['Nobuhiro Watsuki', 'Kenichiro Yagi']"
9781402262270,['Miranda Kenneally']
9780060730550,['Joe Simpson']
,['Colleen Hoover']
9781932073200,['Dan Millman']
9780312270830,['Salman Rushdie']
9780060753950,"['Jack Welch', 'Suzy Welch']"
,['Gail McHugh']
9780618620110,['Jonah Lehrer']
9780553381530,['Laurie R. King']
9780394805760,"['Jean de Brunhoff', 'Merle S. Haas']"
9780385735340,['Michael Scott']
9780441017690,['Jim Butcher']
9780385343660,['Tom Rachman']
9780375714660,"['Marjane Satrapi', 'Anjali Singh']"
9780061020650,['Terry Pratchett']
9780586064180,['Raymond E. Feist']
9780385613460,['Jenny Downham']
9780670021660,['Elizabeth Gilbert']
9780142401770,['Sarah Dessen']
9780062285640,['Veronica Roth']
9780765344310,['Terry Goodkind']
9780375413410,"['Julia Child', 'Simone Beck', 'Louisette Bertholle']"
9781421540320,"['Kazue Kato', 'John Werry']"
9780765315240,['Terry Goodkind']
9780545284130,['Jennifer A. Nielsen']
9781400077430,['Daniel Todd Gilbert']
9780156948780,['T.S. Eliot']
9780590319680,"['Else Holmelund Minarik', 'Maurice Sendak']"
9780146000120,['Edgar Allan Poe']
9780552153160,['Terry Pratchett']
9780552152680,['Terry Pratchett']
9780345481280,['Naomi Novik']
9780689859370,"['Holly Black', 'Tony DiTerlizzi']"
9780140280200,"['Robert Greene', 'Joost Elffers']"
9780142401120,['Jean Craighead George']
9780749080980,"['Susanna Kearsley', 'Rosalyn Landor']"
9780545135700,['Peter Lerangis']
9780451159530,['Robin Cook']
9781560252480,"['Hubert Selby Jr.', 'Darren Aronofsky', 'Richard Price']"
9780061284200,['Erin Hunter']
9780805066690,['Dee Brown']
9780575067080,"['Władysław Szpilman', 'Anthea Bell']"
9780425267040,['Maya Banks']
9780671741040,['Robert McCammon']
9780307271040,['Kazuo Ishiguro']
9780345459400,['China Miéville']
9781599903380,['Carrie Jones']
9780061020610,['Terry Pratchett']
9780140437690,"['Geoffrey Crayon', 'Washington Irving', 'William L. Hedges']"
9780441328000,['Frank Herbert']
9780515090250,"['David Wilkerson', 'John Sherrill', 'Elizabeth Sherrill']"
9780441015280,['Jim Butcher']
9780385671100,['Chuck Palahniuk']
9780439443820,['Cynthia Lord']
9780752809440,['Michael Connelly']
9780142001620,['Mark Kurlansky']
9780375758510,"['Charlotte Brontë', 'A.S. Byatt', 'Μαρία Λαϊνά', 'Ignes Sodre']"
9780061977960,['Neal Stephenson']
9780575066890,['Terry Pratchett']
,['Janet Evanovich']
9780593061730,['Richard Dawkins']
9781593072930,['Frank Miller']
9780553277580,['Og Mandino']
9780142002020,['Ian Fleming']
9780452283860,['Toni Morrison']
,['A.G. Riddle']
9781416563720,['Philippa Gregory']
9780425233380,['Julie James']
9780007169920,['Dr. Seuss']
9780345470640,"['Stephen King', 'Peter Straub']"
9780785123120,"['Neil Gaiman', 'Andy Kubert', 'Richard Isanove', 'Peter Sanderson']"
9780743270370,['Vince Flynn']
9780307959940,['Peter Heller']
9780743442530,['John le Carré']
9780441013400,['Jim Butcher']
9780446676430,['James Patterson']
9784103534230,"['Haruki Murakami', '村上 春樹']"
9780722534880,"['Paulo Coelho', 'Alan R. Clarke']"
9780385336700,['Lee Child']
9780143036660,['Geraldine Brooks']
9780307749600,"['Lee Child', 'Dick Hill']"
9781401209150,"['Grant Morrison', 'Frank Quitely']"
9781780484260,['George R.R. Martin']
9780425259860,['Nora Roberts']
9780312590970,['Alyson Noel']
9781101990260,['Fiona Barton']
9780545060460,['Patrick Carman']
9780062248170,['Kiera Cass']
9780374384680,['Marie Rutkoski']
9780679766760,['Sapphire']
9781609451350,"['Elena Ferrante', 'Ann Goldstein']"
9780345413970,['Arthur C. Clarke']
9780759530010,['Atsushi Ohkubo']
9781451645830,['William Kent Krueger']
9780446611770,['David Baldacci']
9781596431520,['Gene Luen Yang']
9780991686000,['K.A. Tucker']
9781400065460,['David Mitchell']
9780486282080,['Christopher Marlowe']
9780312984830,['Sherrilyn Kenyon']
9780446611210,['James Patterson']
9780671791540,"['Anthony Robbins', 'Tony Robbins', 'Frederick L. Covan']"
9780515134450,['Laurell K. Hamilton']
9780515134480,['Laurell K. Hamilton']
9780385333790,['Kurt Vonnegut Jr.']
9780812967260,['Arthur Conan Doyle']
,['Terry Pratchett']
9780807083700,['Octavia E. Butler']
9780060885430,"['Laura Ingalls Wilder', 'Garth Williams']"
9780310247460,"['Henry Cloud', 'John Townsend']"
9780545424970,['Maggie Stiefvater']
9780099399020,"['Philip Roth', 'Luca Marinelli']"
9780785274320,"['John C. Maxwell', 'Zig Ziglar']"
9780385491020,['Margaret Atwood']
,['J. Sterling']
9781841492060,['Orson Scott Card']
9780545027890,['Brian Selznick']
9780446519140,['Sarah Ban Breathnach']
9781442429990,['Moira Young']
9780316014790,"['James Patterson', 'Maxine Paetro']"
9780143104890,"['Edgar Rice Burroughs', 'John Seelye']"
9780385528790,['Margaret Atwood']
9780060264800,"['Laura Ingalls Wilder', 'Garth Williams']"
9780812971420,['Victoria Finlay']
9780099481680,['John Grisham']
9780446613450,['Michael Connelly']
9780312577210,['Kristin Hannah']
9781476731540,['Christina Lauren']
9780385730300,['Libba Bray']
9780375702710,['Ernest J. Gaines']
9781455520620,['Nicholas Sparks']
9780385342050,['Sophie Kinsella']
9780156262250,['George Orwell']
9781427814040,['Hiro Fujiwara']
9781551924010,['Nick Bantock']
9780805094620,['Leigh Bardugo']
,['أحمد خالد توفيق']
9780307949320,['Cheryl Strayed']
9780440244160,['Karen Marie Moning']
9780451203270,['Ann Rule']
9780061284400,['Claudia Gray']
9780606298230,['Michael Crichton']
9780440060670,['Sidney Sheldon']
9780316069490,['Michael Connelly']
9780380731500,"['Louis Sachar', 'Joel Schick']"
9780307713540,"['Julie Orringer', 'Arthur Morey']"
9780061974620,['Pittacus Lore']
9780141439780,"['Thomas Hardy', 'Keith Wilson']"
9780141962820,['John Steinbeck']
9780099478540,['Jo Nesbø']
9780425169700,['Alice Hoffman']
9780515134510,['Laurell K. Hamilton']
9780345503820,['Peter V. Brett']
9780689878590,['Tamora Pierce']
9780345524260,['Ben Aaronovitch']
9780552552650,['Terry Pratchett']
9780060786530,['Vikram Seth']
,['Chimamanda Ngozi Adichie']
9781841497980,['Patricia Briggs']
9780425198680,['William Gibson']
9780062267530,['Peter  Swanson']
9780761104840,['Patricia Schultz']
9780060577380,"['Angie Sage', 'Mark Zug']"
9780141311400,"['Roald Dahl', 'Quentin Blake']"
9780385496090,['Anne Lamott']
9781416548000,['Vince Flynn']
9781416903440,['Tamora Pierce']
,['Isaac Asimov']
9781859855420,['Max Lucado']
9780399171610,['Renee Ahdieh']
9780307267150,"['Nicholas D. Kristof', 'Sheryl WuDunn']"
9780316127260,"['Daniel Handler', 'Maira Kalman']"
9781408852590,['Sarah J. Maas']
9781400064760,['Curtis Sittenfeld']
9780441014350,['Jim Butcher']
9780449912550,['Mary Doria Russell']
9780743422440,['Jodi Picoult']
9781477823840,['Charlie N. Holmberg']
9780061728980,['Steve Harvey']
9780385526260,['Candice Millard']
9780143039980,"['Shirley Jackson', 'Jonathan Lethem']"
9781591451880,['Emerson Eggerichs']
9780316166290,['Michael Connelly']
9780553560720,['Timothy Zahn']
9780385344340,['Lee Child']
9780060575810,['Gail Carson Levine']
9780060929790,"['Richard Wright', 'Jerry W. Ward Jr.']"
9780446678450,['Lalita Tademy']
9780765305240,['Terry Goodkind']
9780553587580,['Isaac Asimov']
9780553384150,"['James D. Bradley', 'Ron Powers']"
9780525444470,"['A.A. Milne', 'Ernest H. Shepard']"
9780807059100,['Mahatma Gandhi']
9780425179610,"['Lance Armstrong', 'Sally Jenkins']"
9780743477890,['Stephen E. Ambrose']
9780224097000,['Helen Macdonald']
9781560760470,['R.A. Salvatore']
9780785135810,"['Christopher Yost', 'Orson Scott Card', 'Pasqual Ferry', ""Frank D'Armata""]"
9781421527550,"['Karuho Shiina', 'Tomo Kimura']"
9780553580230,['Dean Koontz']
9780552152940,['Terry Pratchett']
2940011444940,['C.J. Roberts']
9781585425650,['James Allen']
9780393064640,['Mary Roach']
9780451222380,['Rachel Caine']
9780553418770,"['Nina George', 'Simon Pare']"
9780224097380,['Ian McEwan']
,['Abbi Glines']
9780006479760,['Tom Clancy']
9780310321910,['Ann Voskamp']
9780747545260,['Robert Bloch']
9780006498860,['Robin Hobb']
9781560254550,"['Alistair MacLean', 'Clint Willis']"
9780099498600,['Maeve Binchy']
9781502784280,['Rupi Kaur']
9780425170340,['Tom Clancy']
9780060515220,['Neil Gaiman']
9780749942010,['Rosamund Lupton']
9780765377070,"['Liu Cixin', 'Ken Liu']"
9780061031330,['Terry Pratchett']
9781401201910,"['Mark Millar', 'Kilian Plunkett', 'Andrew Robinson', 'Walden Wong', 'Dave Johnson']"
9780385721420,['Julia Glass']
9780743255070,"['Benjamin Franklin', 'Lewis Leary']"
9780525950490,['Timothy J. Keller']
9781937007480,['Mark  Lawrence']
9781250000970,['Jeffrey Archer']
9780060725110,['Meg Cabot']
9780061566130,['Sara Shepard']
9780316036190,['James Patterson']
9780553807230,['Sarah Addison Allen']
9780152026320,"['Audrey Wood', 'Don    Wood']"
9780060590290,['Christopher Moore']
,['Jamie McGuire']
9780812515280,['Vernor Vinge']
9781577311960,['Eckhart Tolle']
9780385323280,['Caroline B. Cooney']
9780061935080,['Sophie Jordan']
9780156453810,"['Italo Calvino', 'William Weaver']"
9781741666700,['Richard Flanagan']
9780452281420,"['A.N. Roquelaure', 'Anne Rice']"
9780143116230,['Jennifer Worth']
9782221090730,['Hunter S. Thompson']
9781451617730,['Jennifer Weiner']
9780061020000,['L.J. Smith']
9780380776830,['Susan Elizabeth Phillips']
9780393343440,['Michael   Lewis']
9780140447640,"['Stendhal', 'Roger Gard']"
9780743269260,['Philippa Gregory']
9780340893610,['Catherine Fisher']
9780312624680,['C.C. Hunter']
9780451213040,['Bev Vincent']
9780062011990,['Josephine Angelini']
9780312590990,['Alyson Noel']
9780553282990,['N.H. Kleinbaum']
9780552154220,['Terry Pratchett']
9781741661290,['John Flanagan']
9780876120840,['Paramahansa Yogananda']
9780345522500,['Kevin Hearne']
9780590431970,"['Alvin Schwartz', 'Stephen Gammell']"
9780525955090,['Harlan Coben']
9780679721030,['John Hersey']
9780316041450,['Jennifer Brown']
9780062235660,['Kasie West']
9780517223120,['Karen Armstrong']
9780316129080,['James S.A. Corey']
9780143039970,"['Pablo Neruda', 'W.S. Merwin', 'Cristina García']"
9780425116840,['Tom Clancy']
9780590930020,['David Shannon']
9780140449100,"['Thomas More', 'Paul Turner']"
9780316113660,"['Pseudonymous Bosch', 'Gilbert Ford']"
9780062280670,['Danielle  Paige']
9780553804800,['Dean Koontz']
9780385501120,['Aimee Bender']
9780446610220,['James Patterson']
9780385722210,"['Dai Sijie', 'Ina Rilke']"
9780062282710,['Roxane Gay']
9780671729480,['V.C. Andrews']
9780375814260,"['Roald Dahl', 'Quentin Blake']"
9781594202840,['Amy Chua']
,['Noelle Stevenson']
9780425204700,['Patricia Cornwell']
9780446619040,['James Patterson']
,['Jeanette Winterson']
,['R.K. Lilley']
9788188575700,['Ravinder Singh']
9780064401490,"['Betty MacDonald', 'Alexandra Boiger']"
9780312941920,['Michael Connelly']
9780062265420,['Dan   Harris']
9780446690450,['Michael Connelly']
9781857989340,['Isaac Asimov']
9780545060480,['Peter Lerangis']
9780060838740,['Sena Jeter Naslund']
9780345470580,"['CLAMP', 'Anthony Gerard']"
9780316905720,['Darren Shan']
9781563898590,"['Alan Moore', ""Kevin O'Neill""]"
9780763622600,['M.T. Anderson']
9780425226930,['Nalini Singh']
9780486275480,"['Euripides', 'Rex Warner']"
9781423118240,['Cinda Williams Chima']
9780842314300,['Hannah Hurnard']
9780375423800,['Charles Burns']
9781607069320,"['Brian K. Vaughan', 'Fiona Staples']"
9780804178750,['Lee Child']
9780812977360,['Kurt Vonnegut Jr.']
9781101883080,['Martha Hall Kelly']
9780316017700,"['James Patterson', 'Maxine Paetro']"
9780593073900,['Lee Child']
9780770436420,['Anthony Marra']
,['Abbi Glines']
9780307594040,['Will Schwalbe']
9781416913180,['Lauren Barnholdt']
,['Raine Miller']
9781741661350,['John Flanagan']
9781563894460,"['Warren Ellis', 'Darick Robertston', 'Garth Ennis']"
9781416903380,['Tamora Pierce']
9780307590620,['George W. Bush']
,"['James Patterson', 'Gabrielle Charbonnet']"
9780064400590,"['Jean Craighead George', 'John Schoenherr']"
9780330397800,['Judy Blume']
9781476728740,['David McCullough']
9780752858560,['Robert Ludlum']
9781400063250,['Jon Meacham']
9780446573050,['David Baldacci']
9780765378550,['Brandon Sanderson']
9780345807950,['Helen Fielding']
9780006280900,['C.S. Lewis']
,['Mia Sheridan']
9780425244140,['Alyson Richman']
9780847826470,"['Umberto Eco', 'Girolamo De Michele', 'Alastair McEwen']"
9780679724770,['Robert Graves']
9780547959110,['Joelle Charbonneau']
9781469984020,['Kirsty Moseley']
9780375814690,['Tamora Pierce']
9780312662750,['Darynda Jones']
9781451651690,"['Amanda Lindhout', 'Sara Corbett']"
9781596437140,['Vera Brosgol']
9780679781490,['Bret Easton Ellis']
9780060572980,['Kim Harrison']
9780786942470,['R.A. Salvatore']
9780140274220,['Jean Rhys']
9780316296200,['John Fowles']
9780552148030,['David Eddings']
9780060288140,['Louise Rennison']
9780316134070,['Laini Taylor']
9780385525010,['John Grisham']
9781402784030,['Colleen Houck']
9780441102680,['Frank Herbert']
9780399252520,['Jacqueline Woodson']
9780316081050,['Mira Grant']
9780553213190,['L.M. Montgomery']
9780345476170,['Steve Berry']
9781401340900,['Katherine Howe']
9780765310030,['Steven Erikson']
9781743342370,['Kylie Scott']
9780312997140,['Jeffrey Archer']
9780575082460,['Joe Abercrombie']
9780062309660,['Emma Healey']
9781416505010,['Vince Flynn']
9780679444330,['Isabel Wilkerson']
9780062206280,['Carlos Ruiz Zafón']
9780671047340,['Vince Flynn']
9780439829110,['John Marsden']
9781599951490,"['Robert M. Edsel', 'Bret Witter']"
9780374346680,['Ava Dellaira']
,['Helen Bryan']
9781101947140,['Yaa Gyasi']
9780393068470,['Mary Roach']
9780446195510,['David Baldacci']
9780785132620,"['Mark Millar', 'John Romita Jr.', 'Rob Liefeld']"
9781401908970,"['Immaculée Ilibagiza', 'Steve Erwin']"
9780061449120,['Michael  Grant']
9780321107210,['Charles Dickens']
9782877068160,['Joël Dicker']
9780316176540,['Kate Atkinson']
9780525951580,['Harlan Coben']
9780373802490,['Maria V. Snyder']
9781569317780,"['Koushun Takami', 'Yuji Oniki']"
9780553807220,['Sarah Addison Allen']
9781842323010,['Nevil Shute']
9780399169270,['Sophia Amoruso']
9780778325310,['Diane Chamberlain']
9780425230080,['Nora Roberts']
9780425147580,['Tom Clancy']
9780156904360,['C.S. Lewis']
9780142406120,['Anthony Horowitz']
9780425181120,['Dean Koontz']
9780451209340,['Daniel Silva']
9781844280600,['Mo Willems']
9780062067750,"['Terry Pratchett', 'Stephen Baxter']"
9780446691440,"['Steven Pressfield', 'Robert McKee']"
,['Abbi Glines']
9780679723060,['Raymond Carver']
9780670061100,['Sarah Dessen']
9780316187750,['Michael J. Sullivan']
9781250010700,['Diane Chamberlain']
9780449208140,"['Larry Niven', 'Jerry Pournelle']"
9780425205750,['Nora Roberts']
9780451530170,"['W. Somerset Maugham', 'Benjamin DeMott', 'Maeve Binchy']"
9780451471480,['Gayle Forman']
9780525467270,"['A.A. Milne', 'Ernest H. Shepard']"
9780553584530,['Lisa Gardner']
9780395169610,['Virginia Lee Burton']
9780062278780,['Veronica Roth']
9780061161640,['Terry Pratchett']
9781423368990,['Nora Roberts']
9780140230280,['Jodi Picoult']
9781423157520,['Alexandra Bracken']
9780446407410,"['Vicki Myron', 'Bret Witter']"
9780060788380,['Kim Harrison']
9780765365440,['Brandon Sanderson']
9780671024090,['Jeffery Deaver']
9780545060490,['Gordon Korman']
9780618164420,"['Margret Rey', 'H.A. Rey']"
9780316069410,['Michael Connelly']
645573003012,['Naoko Takeuchi']
9780545327000,"['Raina Telgemeier', 'Gurihiru']"
9780743260050,['Sarah Vowell']
9780380014310,['Roger Zelazny']
9781451693560,['Alice Hoffman']
9780765304960,['Orson Scott Card']
9780425194850,['MaryJanice Davidson']
9780385418870,"['Joseph Campbell', 'Bill Moyers']"
9780765375860,['John Scalzi']
9780385351230,['Jo Baker']
9780399230040,['Peggy Rathmann']
9780062217130,['Robyn Schneider']
9780545060460,['Jude Watson']
9781840187170,"['Frank W. Abagnale', 'Stan Redding']"
9780515133880,['Laurell K. Hamilton']
9780684865190,['Gary Zukav']
9780345545830,['J. Kenner']
9780670037770,['Marisha Pessl']
9780062259650,['Josh Malerman']
9780062071040,['Dan Wells']
9780618773470,['Timothy Egan']
9780758278460,['Ellen Marie Wiseman']
9780061566080,['Sara Shepard']
9781416516350,['Vince Flynn']
9780060931730,['Sylvia Plath']
9781401235410,"['Scott Snyder', 'Greg Capullo', 'Jonathan Glapion']"
9780060735420,['Christopher Moore']
9780451219950,['Raymond Khoury']
9780345518510,['Kathy Griffin']
9780060932140,"['Milan Kundera', 'Aaron Asher']"
9780440222650,['Nicholas Evans']
9780061566170,['Sara Shepard']
9780060788700,['Kim Harrison']
9780486272630,"['Edwin A. Abbott', 'Banesh Hoffmann']"
9780316126110,['Libba Bray']
9780375851800,['Tim Tharp']
9780061129740,"['Erich Fromm', 'Peter D. Kramer', 'Rainer Funk']"
9780439791430,['Suzanne Collins']
9780380821210,['Terry Pratchett']
9781563890930,"['Neil Gaiman', 'Shawn McManus', 'Colleen Doran', 'Bryan Talbot', 'George Pratt', 'Stan Woch', 'Dick Giordano', 'Todd Klein']"
9780060731490,['Marian Keyes']
9780553381540,['Pat Conroy']
9780842313070,['Francine Rivers']
,['Mary E. Pearson']
9780440184620,['James Clavell']
9780399157230,['Eleanor Brown']
9780413771160,['Terry Pratchett']
9780060920430,['Mihaly Csikszentmihalyi']
9781932796780,"['Margaret Weis', 'Tracy Hickman']"
9781439177810,['Portia de Rossi']
9780312949810,['Lisa Kleypas']
9781416522910,"['Carl Bernstein', 'Bob Woodward']"
9780399254830,['Andrea Cremer']
9780141439620,"['George Eliot', 'A.S. Byatt']"
9781400066410,['Gary Shteyngart']
9780441068810,['Robin McKinley']
9780451239360,['J.R. Ward']
9781595144520,"['Michelle Rowen', 'Richelle Mead']"
9780006280840,['C.S. Lewis']
9780465026560,['Douglas R. Hofstadter']
9780805005010,"['Robert Frost', 'Edward Connery Lathem']"
9780439286060,['Rodman Philbrick']
9780316212820,['Jennifer E. Smith']
9780310245650,['Philip Yancey']
9781416595200,['Vince Flynn']
9780553381660,['Jean M. Auel']
9781419711330,['Jeff Kinney']
9780316159420,"['Åsne Seierstad', 'Ingrid Christopherson']"
9780743437320,['D.J. MacHale']
9780345497510,['China Miéville']
9781416510570,['Kathy Reichs']
