isbn13,author
9780393062360,['Fareed Zakaria']
9781596912520,"['Susanna Clarke', 'Charles Vess']"
9781440503250,['Dinah Bucholz']
9781476755720,['Bill Browder']
9780316094610,['Cat Patrick']
9781857933370,"['Terry Jones', 'Brian Froud']"
1230000005500,['Katie Klein']
9781599908440,['Trish Doller']
9781627790730,['Glenn Greenwald']
9780812508640,['Orson Scott Card']
9780752848270,['Lisa Gardner']
9789646534780,['Hafez']
9780915297020,['John L. Parker Jr.']
9780140441060,"['Dante Alighieri', 'Dorothy L. Sayers', 'Barbara Reynolds']"
9780140376420,['Nancy Farmer']
,"['Amy Lichtenhan', 'A.L. Jackson']"
9780439568460,['R.L. Stine']
,['Belle Aurora']
9780373211400,['Julie Kagawa']
,['Grace Draven']
9780345418420,"['Larry Niven', 'Jerry Pournelle']"
9780525422240,['Heather Brewer']
9780006161420,['Alistair MacLean']
9781400064990,['Ronald C. White Jr.']
9780749935080,['Susan Elizabeth Phillips']
9781455559310,['Jodi Ellen Malpas']
9780061134100,['Neal Shusterman']
9781886778540,['Lois McMaster Bujold']
9780147515020,['Gayle Forman']
9780743296790,['Jeffery Deaver']
9780099592420,['Salman Rushdie']
9780896214410,['Stephen King']
9781417642120,['Bill Watterson']
9781904633690,['Arthur Conan Doyle']
9780316113570,['Tonya Hurley']
9780385518680,['Barbara Delinsky']
9780446359690,"['Larry Bond', 'Patrick Larkin']"
9780553807170,['Linwood Barclay']
9780007256750,['Naomi Novik']
9780552548920,['Malorie Blackman']
,['Tijan']
9780060817330,['Josh Kilmer-Purcell']
9781442413150,['Lauren Barnholdt']
9780441012400,['Robin McKinley']
9780679735250,['Michael Herr']
9782266071280,['Lorenzo Carcaterra']
9780061939890,"['Sarah Palin', 'Lynn Vincent', 'Dewey Whetsell']"
9781416984480,['Rick Yancey']
9780679729460,['Robert A. Caro']
9780062325400,['Patricia Cornwell']
9780826328090,['Forrest Carter']
9780373210020,['Gena Showalter']
9780099437600,['Richard Brautigan']
,"['Ali Novak', 'Fallzswimmer']"
9780439858040,['John Marsden']
9781550229780,['Crissy Calhoun']
9781606841440,['Myra McEntire']
9780071373590,"['Al Ries', 'Jack Trout']"
9780425237790,['Nalini Singh']
9781419935950,['Laurann Dohner']
9780375714690,['David B.']
9781559363300,['Tracy Letts']
9780886779060,['Tad Williams']
9780060988650,"['Gregory Maguire', 'Douglas Smith']"
9780312858860,['Christopher Priest']
9780230703960,['Donald McCaig']
9781559362310,['Tony Kushner']
9780375724370,['Michael Ondaatje']
9780553582930,['Dean Koontz']
,['Kristen Ashley']
9780316406820,"['Chris Colfer', 'Brandon Dorman']"
9780345519510,['Maya Banks']
9780201616220,"['Andrew Hunt', 'Dave Thomas']"
,['Dee Lestari']
9780356504260,['James S.A. Corey']
9780142003800,"['T.C. Boyle', 'Richard Poe']"
,['أنيس منصور']
9781301985300,['Madeline Sheehan']
9780385352090,['Peter Heller']
9780679410510,"['Anne Rice', ""Robert O'Keefe"", 'F. Murray Abraham', 'Michael York', 'Kate Nelligan', 'David Purdham']"
9781402245860,['Olivia Cunning']
9780553589480,['Iris Johansen']
9780439321620,['J.K. Rowling']
9780895941220,['Audre Lorde']
9780316200980,"['Cassandra Clare', 'Hye-Kyung Baek']"
,['Tere Liye']
9781250045640,['Darynda Jones']
9780312575940,['Jenna Black']
9781846054720,"['James Patterson', 'Howard Roughan']"
9781416548480,['James Lee Burke']
9781847673760,['Nick Cave']
9781426858320,['Julie Kagawa']
9780060755800,['Jennifer Haigh']
9780060774130,['Lynsay Sands']
,['Kristen Ashley']
9780743484300,['Mary Higgins Clark']
9780439771240,['Ann M. Martin']
9780749732100,['Enid Blyton']
9780380005250,['Kathleen E. Woodiwiss']
9781599904790,['Jessica Day George']
9780402366170,['The Church of Jesus Christ of Latter-day Saints']
9780547738480,['Jasper Fforde']
9780394740680,['Edward Said']
9780060514100,['Georgia Byng']
9780312286260,['Matthew Reilly']
9780812975290,['Tom Brokaw']
9780375421880,['Philip K. Dick']
9780553575420,['Lynn Flewelling']
9780618750440,['Jacqueline Davies']
9780679824120,"['Mary Pope Osborne', 'Salvatore Murdocca']"
,['H.M. Ward']
9789792239840,['Ilana Tan']
9781421506270,"['Tsugumi Ohba', 'Takeshi Obata']"
9781423116970,"['Rick Riordan', 'Robert Venditti', 'José Villarrubia', 'Attila Futaki']"
9780785729020,['W.P. Kinsella']
9781595540550,['Charles Martin']
9781451697380,['Naomi Klein']
9781310501590,['Aurora Rose Reynolds']
9780060959560,['Peter Jenkins']
2940014631810,['Olivia Cunning']
9780345441780,['Michael Patrick MacDonald']
9781857231040,['Terry Brooks']
9781409522010,['L.A. Weatherly']
,['Toni Aleo']
9781596434880,['Steve Sheinkin']
9780375703410,['Suketu Mehta']
9780451199930,['Agatha Christie']
9780440243400,['Danielle Steel']
9780345396690,['Sharon Kay Penman']
9780345526660,['Peter F. Hamilton']
,['Christine Zolendz']
9781400032920,"['Anton Chekhov', 'Richard Pevear', 'Larissa Volokhonsky']"
9781563895290,"['Jeph Loeb', 'Tim Sale', 'Bjarne Hansen']"
9781585101440,"['Federico García Lorca', 'Antonio Sobejano-Moran', 'Paola Bianco']"
9780312546600,['Sherrilyn Kenyon']
9780099436930,['Irvine Welsh']
9781613125340,['A.G. Howard']
9780007350490,['Cecelia Ahern']
9780552143550,['Judith McNaught']
9780786939500,['R.A. Salvatore']
9781439148010,['Jennifer Estep']
,"['Cassandra Clare', 'Joshua Lewis']"
9781577344670,['Chris Heimerdinger']
9780738703920,['Laurie Faria Stolarz']
9780517219030,['Stephen King']
9780553806620,['Kelley Armstrong']
9780575097360,['Brandon Sanderson']
9780060539090,"['Jenna Jameson', 'Neil Strauss']"
9780451190540,['Stephen King']
9780821780660,['Jacquelyn Frank']
9780451411520,['Katie MacAlister']
9780857520660,['Rachel Joyce']
9780375828200,"['Philip Pullman', 'John Lawrence']"
9780373210330,['Rachel Vincent']
9780316211180,"['James Patterson', 'Mark T. Sullivan']"
9780345440780,"['David Eddings', 'Leigh Eddings']"
9780156007470,['Emma Donoghue']
9780380790070,['Rachel Gibson']
9780425246960,['Julie James']
9780312346060,['Nancy Tillman']
,['Jennifer L. Armentrout']
,['J.  Daniels']
9780778324520,['Debbie Macomber']
9780312932790,['Jennifer Crusie']
9780099461100,"['Haruki Murakami', 'Alfred Birnbaum', 'Philip Gabriel']"
9780743428190,['Indu Sundaresan']
9780345354910,['Piers Anthony']
9780310263460,['Rob Bell']
9780140131680,['Hanif Kureishi']
9780062118690,['Sarah Crossan']
9780425128170,"['Brian Coffey', 'Dean Koontz']"
9780374180650,['Michael J. Sandel']
9780758232010,['Richelle Mead']
9780446550000,['Leila Meacham']
9780061187840,['Lionel Shriver']
9780439700410,['Mordicai Gerstein']
9781442472050,['Cassandra Clare']
9780151010400,"['José Saramago', 'Margaret Jull Costa']"
9780553819880,['Richelle Mead']
9780380752850,['Piers Anthony']
9780440208140,"[""Madeleine L'Engle""]"
9780505525540,['Lynsay Sands']
9781476751440,['Hillary Rodham Clinton']
9781846687750,['Esi Edugyan']
9781439177520,['J.L. Bourne']
9780671522810,['Randall Wallace']
9780679776600,['Anne Michaels']
9780345484090,['Terry Brooks']
9780679457140,['Richard   Preston']
9780062071160,['Brodi Ashton']
9781932740080,['Gary Ezzo']
,['نور عبدالمجيد']
9780143034670,['Steve Coll']
9788489163420,['Anonymous']
9780345299120,['John Wyndham']
9781416563070,['Sandra Brown']
9780140156040,['Don DeLillo']
9780061473130,['Robin Hobb']
9780446674580,['James Redfield']
9780755331420,['Jed Rubenfeld']
9781400097040,['Julian Barnes']
9781479359080,['Karina Halle']
9780300108840,"['E.H. Gombrich', 'Caroline Mustill', 'Clifford Harper']"
9781452365860,['H.P. Mallory']
9781591826060,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9781416543080,['Geneen Roth']
9780385264660,"['Naguib Mahfouz', 'William M. Hutchins', 'Olive E. Kenny']"
9780671794380,['Frank Bettger']
9780805098240,['Billy Crystal']
9780743482870,['Jackie Collins']
9780060935790,['Bernard Cornwell']
9781934169230,['Frances Hodgson Burnett']
9781481268510,['Cheryl McIntyre']
9781402271520,['Olivia Cunning']
9781442403390,['Holly Black']
9781451673450,['Rhonda Byrne']
,['Mariana Zapata']
9780830819710,"['Bill Hybels', 'Lavonne Neff']"
9780547054840,['Philip Roth']
9781400068100,['Teju Cole']
9780752853710,['Dave Pelzer']
,['Vi Keeland']
9780441005830,['Robin McKinley']
9780800733420,['Janice  Thompson']
9780060560160,['Sharon Creech']
9780007331900,['Bernard Cornwell']
9781565547060,"['Zig Ziglar', 'Al Mayton']"
,['Robert Dugoni']
9780345434880,['Alison Weir']
9780521010760,"['Aeschylus', 'Judith Affleck', 'Philip de May', 'Patricia E. Easterling', 'John     Harrison']"
9780425227700,['Maya Banks']
9780312594440,"['P.C. Cast', 'Kristin Cast']"
9780297869870,['Henry Marsh']
9780349117620,['Max Barry']
9780446615750,['David Baldacci']
9780843950500,['Christine Feehan']
9781563899290,"['Frank Miller', 'Lynn Varley']"
9781501106410,['Anna Todd']
9781414336240,['Joel C. Rosenberg']
9780465016910,"['Alice  Miller', 'Ruth Ward']"
9780345354910,['H.P. Lovecraft']
9780316182740,['Janet Fitch']
9780310247560,['Karen Kingsbury']
9780330489680,['Graham Swift']
9780374521510,"['Roland Barthes', 'Annette Lavers']"
9780140446360,"['Aristotle', 'Malcolm Heath']"
9780142404620,['Mike Lupica']
9780020425660,['Susan Cooper']
9780062064230,['Margot Livesey']
9781595540060,['Ted Dekker']
9780521626960,"['Immanuel Kant', 'Mary J. Gregor', 'Christine M. Korsgaard']"
9780375703710,['Theodore Sturgeon']
9780743253420,['Ernest Hemingway']
9781841956720,"['Erlend Loe', 'Tor Ketil Solberg']"
9780785229220,['Andy Andrews']
9780140014460,['Iris Murdoch']
9780571234610,['John Lanchester']
9780545010090,['Eoin Colfer']
9780345484120,['Terry Brooks']
9780060815710,['Trudi Canavan']
,['Jessica Sorensen']
9780440240970,['Conn Iggulden']
9780312537400,['Blake Crouch']
9780671010130,['Linda Fairstein']
9780060899680,['Jay Winik']
9781416978950,['Jessica Verday']
9780553535650,['Julie Buxbaum']
9780316011850,['Cecily von Ziegesar']
9780505525530,['Lynsay Sands']
9780312875050,['Robert Jordan']
9780553803520,['Daniel Goleman']
9789710573650,"['HaveYouSeenThisGirL', 'Jan Irene Villar']"
9781401900120,['Robin S. Sharma']
9780061143310,['Jennifer McMahon']
,['Debora Geary']
9780785273230,['Andy Andrews']
9780689873800,['Margaret Peterson Haddix']
9781419700280,['Tom Angleberger']
9780373210340,['Kady Cross']
9783552060420,['Daniel Glattauer']
9780671019750,['Linda Howard']
9781400078970,['Tom Holland']
9780140258620,['Stephen King']
9780142400010,['Laurie Halse Anderson']
9781416589430,['Molly Harper']
9780062021270,['Eloisa James']
9780671702500,['Julie Garwood']
9780671737830,['Julie Garwood']
,['Cindy C. Bennett']
9780142501090,['Brian Jacques']
9780375829700,"['Dick King-Smith', 'Maggie Kneen']"
9780071484990,"['Kerry Patterson', 'Joseph Grenny', 'David Maxfield', 'Ron McMillan', 'Al Switzler']"
9780380016650,['Roger Zelazny']
9780425238200,['Maya Banks']
9780439706380,"['Jeff Smith', 'Steve Hamaker']"
9780316735510,['Joel Fuhrman']
9780062049870,['Tessa Dare']
9780312643000,['Ann M. Martin']
9780451461520,['Karen Chance']
9780937295810,"['Susan S. Adler', 'Renée Graef', 'Nancy Niles']"
9780571215290,['Sebastian Barry']
9781401226920,"['Greg Rucka', 'J.H. Williams III', 'Rachel Maddow']"
9780385721810,['Julie Otsuka']
9780062279870,['Sophie Jordan']
9780061043540,['Dorothy L. Sayers']
9780812995340,['George Saunders']
9781935089440,['Chelsea Fine']
9780385733140,['Louis Sachar']
9781857988370,['John Brunner']
9780385343860,['Gwen Cooper']
9780007120710,['Agatha Christie']
9781595328920,"['Michael Dante DiMartino', 'Bryan Konietzko']"
9780340796180,['Enid Blyton']
9780340796180,['Enid Blyton']
9780751505540,['Danielle Steel']
9780553248650,['Leon Uris']
9780451451800,['Guy Gavriel Kay']
9780440900570,['Bette Greene']
9780345537260,"['George R.R. Martin', 'Gardner R. Dozois', 'Joe Abercrombie', 'Gillian Flynn', 'Matthew Hughes', 'Joe R. Lansdale', 'Michael Swanwick', 'David  Ball', 'Carrie Vaughn', 'Scott Lynch', 'Bradley Denton', 'Cherie Priest', 'Daniel Abraham', 'Paul Cornell', 'Steven Saylor', 'Garth Nix', 'Walter Jon Williams', 'Phyllis Eisenstein', 'Lisa Tuttle', 'Neil Gaiman', 'Connie Willis', 'Patrick Rothfuss']"
9780440246110,['Lara Adrian']
9780451463720,['Faith Hunter']
9780743496970,['Cara Lockwood']
9781414336060,"['Kevin Malarkey', 'Alex Malarkey']"
,['Kitty French']
9780552163290,['Sarra Manning']
9780441011250,['Ursula K. Le Guin']
9780002246190,"['William Gibson', 'Terry Bisson']"
9780553568010,['Michael A. Stackpole']
9780143036530,"['Neil Postman', 'Andrew Postman']"
9780345419580,['Anne McCaffrey']
9781905294430,"['Roderick Gordon', 'Brian  Williams']"
9780451210460,['Ken Follett']
9780060959520,['David Starkey']
,['محمد صادق']
9780007345630,['Lindsey Kelk']
9781857232520,"['Arthur C. Clarke', 'Gentry Lee']"
9781595542780,['Ted Dekker']
9780061561560,['Garth Nix']
9780060740690,['Donna Leon']
9780099366610,['James Ellroy']
9780143035080,['Jan Karon']
9780140437420,"['Charles Dickens', 'Norman Page']"
9780345339260,['Virginia M. Axline']
9781595324090,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9780349102630,['Bohumil Hrabal']
9780061119060,"['Lemony Snicket', 'Brett Helquist']"
9780553293420,['Isaac Asimov']
9780373773560,['Kristan Higgins']
9780785107870,"['Brian Michael Bendis', 'Mark Bagley']"
,['Shelly Crane']
,['M. Pierce']
9780425189860,['John Sandford']
9781572703860,"['Agatha Christie', 'Hugh Fraser']"
9780553499160,"['Amie Kaufman', 'Jay Kristoff', 'Marie Lu']"
9780060094900,['Chris Crutcher']
9780143039330,"['R.D. Blackmore', 'Michelle Allen']"
9788408057240,['Paulo Coelho']
9781572703930,"['Agatha Christie', 'Robin Bailey']"
9780062122550,['Jennifer McMahon']
9780786943400,['R.A. Salvatore']
9780345419380,['Anne McCaffrey']
9780684833770,['S.A.R.K.']
9781400031010,['William  Boyd']
9781444736940,['John Grisham']
,['E.L. James']
9782081246330,['Michel Houellebecq']
9780689857710,['Alex   Sanchez']
9780375840910,['Jeanne Birdsall']
9780060774070,['Lynsay Sands']
9781250024110,"['Lars Kepler', 'Laura A. Wideburg']"
9780515126080,['Nora Roberts']
9780451199900,['Agatha Christie']
9780440241610,['Conn Iggulden']
9780441014020,['Alastair Reynolds']
9780312656290,['Alexandra Adornetto']
9780062318470,['Cynthia Hand']
9780679434480,"['Dr. Seuss', 'Maurice Sendak', 'Audrey Geisel']"
9780356508370,['N.K. Jemisin']
9780307272100,['A.S. Byatt']
9780515124640,['Susanna Kearsley']
,['عمر طاهر']
9780143035370,['Helen Fielding']
9780385528080,['Jonathan L. Howard']
9780060586380,['Ann-Marie MacDonald']
9780143035700,"['Ryū Murakami', 'Ralph McCarthy']"
9780375705200,['Elizabeth Strout']
9781476706120,['Jason  Matthews']
9780425208140,"['Dick Winters', 'Cole C. Kingseed']"
9780385538040,['Chuck Palahniuk']
9780671004230,['Richard Paul Evans']
9780316197080,['Jennifer Rush']
9780312939170,['M.C. Beaton']
9780300107890,['Richard Siken']
9780140350420,"['L. Frank Baum', 'David McKee']"
9780802141900,['Sherman Alexie']
9780743296880,['Joel Osteen']
,['Aurora Rose Reynolds']
9781598160240,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9780091933680,['Yotam Ottolenghi']
9780615651020,['Terry Goodkind']
,['Franz Kafka']
9780060835280,['Louise Erdrich']
9781479372740,['E.L. Montes']
9780440993710,"['Morton Rhue', 'Todd Strasser']"
9780425174400,['Helen Hooven Santmyer']
,['L.J. Shen']
9780140445500,"['François Rabelais', 'M.A. Screech']"
9781401308220,['George Carlin']
9780545448680,['Brian Selznick']
9781612629410,"['Hajime Isayama', 'Hikaru Suruga', 'Gan Sunaaku']"
9780805077740,['Thomas Frank']
9789776337590,['عمرو سلامة']
9780446616420,['Carrie Vaughn']
9780688104640,"['Nikolai Gogol', 'Kevin Hawkes']"
9780446618760,['Carrie Vaughn']
9780942299790,"['Guy Debord', 'Donald Nicholson-Smith']"
9780786836610,['Charlie Higson']
9781417642170,['Bill Watterson']
9780374316420,['Gennifer Albin']
9780743413080,['Robert Leckie']
9780062498530,['Angie Thomas']
9789992195840,['مصطفى إبراهيم']
9780345511560,['Drew Karpyshyn']
9780670012250,['Susane Colasanti']
9780571242440,['P.D. James']
9780671876810,['David Weber']
9780552139140,['Anne McCaffrey']
9781593070200,"['Kentaro Miura', 'Jason DeAngelis']"
9780375703870,['Zadie Smith']
9781682309810,['Vi Keeland']
9780373210280,['Rachel Vincent']
9780060531260,['Julia Quinn']
9781841495930,['Trudi Canavan']
9780156010860,"['Thomas Merton', 'Robert Giroux', 'William H. Shannon']"
9780312351750,['Paul Neilan']
9781101623210,"['Morgan Rhodes', 'Michelle Rowen']"
9780425220160,['Nalini Singh']
9780061689380,['Jennifer McMahon']
9780061767630,['Lauren Conrad']
9780435122120,"[""Robert C. O'Brien""]"
9780345476030,['Dan Chaon']
9781563893160,"['Alan Moore', 'Curt Swan', 'George Pérez', 'Kurt Schaffenberger']"
9780758220360,['Shelly Laurenston']
9780060751590,"['Gabriel García Márquez', 'Gregory Rabassa']"
9781841493340,['Charles Stross']
9789774881300,['حسن الجندي']
9780545654750,['Ally Carter']
9780679783180,"['Stendhal', 'Richard Howard', 'Robert Andrew Parker']"
9780345478990,['Alex Berenson']
9781416520400,"[""Jenny O'Connell""]"
9780842387440,['Karen Kingsbury']
9781420103730,['G.A. Aiken']
,['Leisa Rayven']
9780374518170,['Elizabeth Bishop']
9780743299850,['Anita Diamant']
9780345483900,['Terry Brooks']
9780743297320,['Thomas Wolfe']
9780865475880,"['William McDonough', 'Michael Braungart']"
9780449004030,['Marc Weissbluth']
9780547330790,"[""Maggie O'Farrell""]"
9780061092040,['Jeffrey Archer']
9780345427050,"['Monty Roberts', 'Lucy Grealy', 'Lawrence Scanlan']"
9780316010760,['David Foster Wallace']
,"['Michael Baigent', 'Richard Leigh', 'Henry Lincoln']"
9781416546020,"['Don DeLillo', 'محمدصادق رئیسی']"
9780062332580,"['James Frey', 'Nils Johnson-Shelton']"
9780062237380,['Lauren Oliver']
9780689867460,['Nancy Farmer']
9780345485600,['Fannie Flagg']
9780141183720,['George Orwell']
9780765326580,['Orson Scott Card']
,"['Cynthia Hand', 'Brodi Ashton', 'Jodi Meadows']"
9780679735720,['Martin Amis']
9780141300510,['Robert Cormier']
9780385333800,['Eldridge Cleaver']
9780140435720,"['Baruch Spinoza', 'Edwin M. Curley', 'Stuart Hampshire', 'Edwin Curley']"
9780385475780,['Geraldine Brooks']
9780988573220,['R.L. Mathewson']
9780812511760,"['Andre Norton', 'Mercedes Lackey']"
9780316044740,"['Carlos Ruiz Zafón', 'Lucia Graves']"
9780671704650,['Clive Cussler']
9780061229770,['Lynsay Sands']
9780575077160,['Alastair Reynolds']
9781439147990,['Jennifer Estep']
9780316358320,['Hergé']
9780763612310,"['Megan McDonald', 'Peter H. Reynolds']"
9780394719860,"['Friedrich Nietzsche', 'Walter Kaufmann']"
9780316043960,['N.K. Jemisin']
9780316242900,['Sarah Lotz']
9780345479170,"['Donald J. Trump', 'Tony Schwartz']"
9780749744820,['Enid Blyton']
9780439858040,['John Marsden']
9781591826060,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9780399156240,['J.D. Robb']
9781622668990,"['J. Lynn', 'Jennifer L. Armentrout']"
9780140441640,"['Anonymous', 'Juan Mascaró']"
9780804140840,['Arianna Huffington']
9781462003920,['Julie Hockley']
9781416935710,['Mark Walden']
9789992195760,['تامر إبراهيم']
9780399156040,['Terry Goodkind']
9780340796150,['Enid Blyton']
9780330519470,['Jana Oliver']
9780375701240,['James Agee']
9780385482390,['Chitra Banerjee Divakaruni']
9780451232690,['Gwen Hayes']
,['Sandi Lynn']
9780316196480,['Brent Weeks']
2940011191210,['Nicky Charles']
9780007158520,['Dr. Seuss']
9780553286280,['Isaac Asimov']
9780618250740,['Jean Lee Latham']
,['Meredith Wild']
9780316115000,['Lisi Harrison']
,['Penelope Ward']
9780571198770,['Margaret Edson']
9780316115050,['Lisi Harrison']
9780333761180,['James Herbert']
9780451458260,['Guy Gavriel Kay']
9780425270690,['Ilona Andrews']
9780553344870,['David James Duncan']
9780425182130,['Stephen Davis']
9780330411980,['C.J. Sansom']
9781590170570,"['Adolfo Bioy Casares', 'Suzanne Jill Levine', 'Jorge Luis Borges', 'Ruth L.C. Simms', 'Norah Borges de Torre']"
9780142002800,['Antony Beevor']
9780765312820,['Orson Scott Card']
,['Neal Shusterman']
9780060532840,['Bernard Cornwell']
9781937248090,['Courtney Milan']
9780517548230,['Henry Hazlitt']
9781849013760,['Lara Adrian']
9780340911720,['Robert Muchamore']
9780451452310,['Grant Naylor']
9780765354710,['Eric S. Nylund']
9780955944680,['Rick Riordan']
9781607063290,"['Robert Kirkman', 'Charlie Adlard', 'Cliff Rathburn']"
9780767904420,"[""Tim O'Brien""]"
9780749929000,['J.D. Robb']
9780765312920,"['Brian Herbert', 'Kevin J. Anderson']"
9780891072930,['Francis A. Schaeffer']
9780525423060,['Meg Wolitzer']
9780679725310,['Vladimir Nabokov']
9781500607530,['Pepper Winters']
9780062198890,['Patricia Harman']
9780586057250,['Isaac Asimov']
9780393329410,['Nick Flynn']
9780141185860,['Richard Llewellyn']
9780446677460,"['Robert T. Kiyosaki', 'Sharon L. Lechter']"
9780312555120,['Carol Lynch Williams']
9780553283940,['Frederick Forsyth']
9780375758120,"['Edward Gibbon', 'Daniel J. Boorstin', 'Gian Battista Piranesi', 'Hans-Friedrich Mueller']"
9780140504420,"['Donald Hall', 'Barbara Cooney']"
9780446676980,['Octavia E. Butler']
9781442442280,['Jenny Han']
9789776297060,['حسن الجندي']
9780345472460,['Anne Tyler']
9780060776010,"['Hugh Lofting', 'Michael Hague']"
9780007325990,['Derek Landy']
9781250045640,['Darynda Jones']
,['Hugh Howey']
9781406800170,['Rafael Sabatini']
9780575081570,"['H.P. Lovecraft', 'Les Edwards', 'Stephen Jones']"
9781401242340,"['Scott Snyder', 'Greg Capullo', 'Jonathan Glapion']"
9780871401540,"['E.E. Cummings', 'Richard S. Kennedy']"
9782081208160,['Mathias Malzieu']
9780778313460,['Diane Chamberlain']
9780553277400,['Clive Cussler']
9780553379010,['Daniel Quinn']
9780393321980,['Patricia Highsmith']
9780007154620,['Carol Shields']
9780778324100,['Deanna Raybourn']
9781591164430,['Tite Kubo']
9789875661610,['Danielle Steel']
9780307977940,['Liesl Shurtliff']
9780230711260,['C.J. Sansom']
9780671027580,['Linda Howard']
9781518783880,"['Penelope Douglas', 'Jeremy York', 'Tatiana Sokolov']"
9781401301380,['Elyn R. Saks']
9780062101310,"['Lynsay Sands', 'Jeaniene Frost']"
9780099465640,['Georgette Heyer']
9781571316520,['Natasha Friend']
9780061229700,['Lynsay Sands']
9781402179620,['Richard Henry Dana Jr.']
9780312380760,['Lisa Scottoline']
9780974461230,"['Amy Brown', 'Charles  de Lint']"
9780744592700,"['Martin Waddell', 'Patrick Benson']"
9781414310560,['Dee Henderson']
,['Samantha Towle']
9780778326430,['Debbie Macomber']
9780307265780,['Maeve Binchy']
,['محمد صادق']
9780802142110,['Stephanie Kallos']
9781401324540,['Babe Walker']
9780553582800,['Sara Donati']
,['T.M. Frazier']
9780525426040,['Andrew  Smith']
9780413308600,['Jean Anouilh']
9780380815920,['Joanne Harris']
9781250058900,['Brandon Stanton']
9780439858050,['John Marsden']
,['Marie Lu']
9780345533230,['Maya Banks']
9780307720660,['Suki Kim']
9780671578860,['Lois McMaster Bujold']
9780385327910,"['Joan Aiken', 'Pat Marriott']"
,['Andy Weir']
9781421513250,"['Matsuri Hino', 'Tomo Kimura']"
9780752858650,['Robert Ludlum']
9781596430690,['Nick Bruel']
9780060874190,['Alex Flinn']
9781573225050,"['Jack Kerouac', 'Joyce Johnson']"
,['سهراب سپهری']
9780752837220,['Larry McMurtry']
9780142408650,['Eva Ibbotson']
9780307397870,['Kazuo Ishiguro']
9781857984990,['Harry Harrison']
9780140298000,"['W.G. Sebald', 'Anthea Bell']"
9781401918740,"['Esther Hicks', 'Jerry Hicks']"
9780312933520,['Jeffrey Archer']
9780689821810,['Sharon M. Draper']
9780517086030,['Anne McCaffrey']
,['Lisa Kleypas']
9780060892050,['Erin Hunter']
9780380712040,['James Lee Burke']
9780545208870,['Kazu Kibuishi']
9780060959680,['Gary Zukav']
9780425200280,['Johanna Edwards']
9780670076090,['Melina Marchetta']
,['Roger Zelazny']
9780385741770,['Lauren Morrill']
9780440863690,"['Jacqueline Wilson', 'Nick Sharratt']"
9781481422340,['Scott Westerfeld']
9785080039160,"['Aleksandr Griboyedov', 'Александр Сергеевич Грибоедов']"
9780545310030,['Wendy Mass']
9780307381260,"['Howard Dully', 'Charles Fleming']"
,['Emma Chase']
9780425098610,['Dean Koontz']
9789684114740,['José Emilio Pacheco']
9780749908900,['J.D. Robb']
,['Emery Lord']
,['Ilsa Madden-Mills']
9780385669860,['Alice LaPlante']
9781416927240,['Robert Muchamore']
9780758272830,['Brigid Kemmerer']
,['Chuck Palahniuk']
9781844162950,['Dan Abnett']
,['Laura Kaye']
9780312264000,['Paul Auster']
9780156421360,['Max Frisch']
9780394726250,['Daniel J. Boorstin']
9780345424650,['Terry Brooks']
,['Tillie Cole']
9780312651210,['Iris Johansen']
9780553807190,['Linwood Barclay']
9781451658020,['Jennifer Echols']
9780316197040,"['Kami Garcia', 'Margaret Stohl']"
9780811200420,['Lawrence Ferlinghetti']
9780641645470,['Tad Williams']
9780451190570,['Stephen King']
9780060519600,['Scott Westerfeld']
9781582349180,['Mary Hoffman']
9780061935120,['Sophie Jordan']
9780812976530,['Christopher Buckley']
9780375509320,['Charles Frazier']
,['أحمد خالد توفيق']
9780310328180,['Shauna Niequist']
9780967089740,['Sally Fallon Morell']
9780061148480,['Richard Bach']
9780316012390,['Darren Shan']
9788807813020,['Alessandro Baricco']
9781442486590,"['Abigail Haas', 'Abby McDonald']"
9780866114260,"['Malvina G. Vogel', 'Arthur Conan Doyle']"
9780670026560,['Adam M. Grant']
,['R.K. Lilley']
9780385413720,['Thomas L. Friedman']
9780062320520,['Maria Dahvana Headley']
9781421511310,"['Matsuri Hino', 'Tomo Kimura']"
9780061431620,['Joanne Harris']
9780451474480,['Anne Bishop']
9781594745260,"['Grady Hendrix', 'Michael Rogalski']"
9780802734370,['Simone Elkeles']
9780785116780,"['Joss Whedon', 'John Cassaday']"
9780451230230,['Hugh Ambrose']
9780739416390,['Terry Ryan']
9780679749840,['Ian McEwan']
9781580050750,"['Inga Muscio', 'Betty Dodson']"
9781408857400,['Samantha Shannon']
9780312255000,['Salman Rushdie']
,"['Naguib Mahfouz', 'نجيب محفوظ']"
9780676979560,['Ami McKay']
9780099282970,['Kurt Vonnegut Jr.']
9781857236650,['David Gemmell']
9780778325800,['Maria V. Snyder']
9780804113470,['Anne Tyler']
9780679750150,"['Yukio Mishima', 'John Nathan']"
9780312940670,['Wilbur Smith']
9780764200730,['Deeanne Gist']
9782849659270,['Kazue Kato']
9780140255090,['Peter Matthiessen']
9780310257680,['Terri Blackstock']
9780674017730,['John Rawls']
2940014746150,['Quinn Loftis']
9780140143910,['Oscar Hijuelos']
